protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
1,45,1,0,115,0.0,0.06,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,269,0.0,0.06,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,293,0.0,0.05,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,236,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,57,2,0,233,0.0,0.07,255,8,0.03,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,133,1.0,0.06,255,13,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,28,1,0,250,0.0,0.07,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,122,1.0,0.09,255,4,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,511,0.0,0.0,255,183,0.72,0.02,0.72,0.0,0.0,0.0,dos,dos
1,10,5,0,154,1.0,0.1,255,3,0.01,0.1,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,33,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,171,1.0,0.09,255,14,0.05,0.1,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,271,0.0,0.06,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,43,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,55,9,3760,1,0.0,0.0,255,3,0.01,0.84,0.0,0.0,0.0,0.83,u2r,dos
1,45,1,0,224,0.0,0.08,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,104,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,6,1,0,232,0.0,0.07,255,3,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,46,1,0,235,0.0,0.06,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,508,119,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,236,0.0,0.08,255,19,0.07,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,107,0.0,0.06,255,12,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,134,0.16,0.06,255,20,0.08,0.06,0.0,0.0,0.09,0.91,dos,dos
1,45,1,0,152,0.0,0.07,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,511,0.0,0.0,255,169,0.66,0.02,0.67,0.0,0.0,0.0,dos,dos
1,49,9,3514,1,0.0,0.0,255,16,0.06,0.77,0.0,0.0,0.0,0.74,normal,dos
1,45,1,0,250,0.0,0.07,255,15,0.06,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,436,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,170,0.0,0.06,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,122,1.0,0.07,255,17,0.07,0.06,0.0,0.0,1.0,0.0,dos,dos
1,3,1,0,249,0.0,0.07,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,51,1,0,230,0.0,0.06,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,27,1,0,141,0.0,0.06,255,15,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,108,0.0,0.06,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,451,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,24,2,0,2,0.0,1.0,255,53,0.21,0.02,0.01,0.0,0.0,0.78,outlier,dos
0,14,9,1032,511,0.0,0.0,239,222,0.93,0.01,0.93,0.0,0.0,0.0,dos,dos
0,14,9,1032,510,0.0,0.0,255,97,0.38,0.02,0.38,0.0,0.0,0.0,dos,dos
1,45,1,0,224,0.0,0.08,255,16,0.06,0.08,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,328,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,246,0.0,0.06,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,164,1.0,0.1,255,20,0.08,0.1,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,153,0.6,0.13,0.0,0.0,0.0,0.39,outlier,dos
1,45,1,0,149,0.0,0.05,255,9,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,51,5,0,112,1.0,0.06,255,12,0.05,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,158,1.0,0.08,255,17,0.07,0.09,0.0,0.0,1.0,0.0,dos,dos
1,32,5,0,256,1.0,0.06,255,7,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,114,0.0,0.08,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,292,0.0,0.06,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,232,0.0,0.07,255,11,0.04,0.08,0.0,0.0,0.0,1.0,dos,dos
1,43,5,0,1,1.0,0.0,59,84,0.32,0.05,0.02,0.04,1.0,0.0,outlier,dos
0,14,9,1032,96,0.0,0.0,255,132,0.52,0.45,0.52,0.0,0.1,0.38,dos,dos
1,45,1,0,111,0.0,0.06,255,5,0.02,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,115,0.0,0.06,255,4,0.02,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,177,1.0,0.1,255,3,0.01,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,222,1.0,0.07,255,7,0.03,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,108,0.0,0.07,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,239,1.0,0.06,255,17,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,199,1.0,0.09,255,14,0.05,0.08,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,3,0.0,0.0,255,131,0.51,0.15,0.0,0.0,0.0,0.47,outlier,dos
1,45,5,0,180,1.0,0.08,255,14,0.05,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,222,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,119,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,256,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,362,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,169,0.66,0.13,0.0,0.0,0.0,0.33,outlier,dos
1,17,2,0,33,0.0,0.12,255,68,0.27,0.1,0.02,0.0,0.0,1.0,dos,dos
1,45,1,0,122,0.0,0.06,255,2,0.01,0.05,0.0,0.0,0.0,1.0,dos,dos
1,60,5,0,291,1.0,0.06,255,7,0.03,0.07,0.0,0.0,1.0,0.0,dos,dos
1,50,1,0,199,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,19,5,0,150,1.0,0.09,255,4,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
0,14,9,1032,51,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,18,5,0,250,1.0,0.07,255,7,0.03,0.07,0.0,0.0,1.0,0.0,dos,dos
1,61,1,0,120,0.0,0.06,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,60,1,0,219,0.0,0.07,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,269,0.0,0.06,255,10,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,228,0.0,0.06,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
1,22,4,32120,3,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.07,dos,dos
1,48,2,0,124,0.0,0.07,255,4,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,2,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,19,1,0,244,0.0,0.07,255,20,0.08,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,219,0.01,0.07,255,6,0.02,0.07,0.0,0.0,0.01,0.99,dos,dos
1,55,5,0,32,1.0,0.06,255,24,0.09,0.05,0.01,0.0,0.83,0.02,dos,dos
1,45,5,0,150,1.0,0.09,255,11,0.04,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,252,0.0,0.06,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,254,0.0,0.06,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,131,1.0,0.06,255,7,0.03,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,291,0.0,0.05,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,4,54540,3,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.05,dos,dos
1,45,1,0,240,0.0,0.07,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,112,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,59,2,0,110,0.0,0.08,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,283,0.87,0.06,255,18,0.07,0.06,0.0,0.0,0.86,0.14,dos,dos
1,45,1,0,104,0.0,0.06,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,520,5,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,6,1,0,267,0.0,0.06,255,14,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,138,0.0,0.06,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,20,1,0,277,0.0,0.06,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,222,0.87,0.02,0.0,0.0,0.33,0.12,outlier,dos
1,24,5,0,1,1.0,0.0,250,86,0.34,0.01,0.0,0.02,1.0,0.0,outlier,dos
1,21,1,0,276,0.0,0.06,255,12,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,244,0.0,0.07,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,296,0.22,0.06,255,18,0.07,0.07,0.0,0.0,0.18,0.82,dos,dos
1,40,5,0,120,1.0,0.06,255,3,0.01,0.05,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,231,0.0,0.06,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,30,2,0,138,0.0,0.06,255,9,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,303,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,12,5,0,147,1.0,0.09,255,12,0.05,0.11,0.0,0.0,1.0,0.0,dos,dos
1,22,5,0,109,0.37,0.07,255,15,0.06,0.06,0.0,0.0,0.16,0.84,dos,dos
1,45,1,0,224,0.0,0.07,255,8,0.03,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,120,1.0,0.07,255,6,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
1,55,9,0,1,0.0,0.0,255,174,0.68,0.3,0.0,0.0,0.5,0.29,outlier,dos
1,17,5,0,36,1.0,0.11,255,57,0.22,0.02,0.02,0.0,0.98,0.0,dos,dos
1,45,1,0,106,0.0,0.08,255,5,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,24,2,0,2,0.0,1.0,255,36,0.14,0.03,0.0,0.0,0.0,0.5,outlier,dos
1,45,1,0,106,0.0,0.06,255,6,0.02,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,173,0.1,1.0,255,1,0.0,0.63,0.0,0.0,0.07,0.55,outlier,dos
0,14,9,1032,247,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,199,1.0,0.09,255,15,0.06,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,271,0.0,0.07,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,24,1,0,230,0.0,0.07,255,4,0.02,0.07,0.0,0.0,0.0,1.0,dos,dos
1,30,2,0,104,0.0,0.08,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,207,0.0,0.07,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,280,0.0,0.06,255,19,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,8,2,0,245,0.0,0.06,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,266,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,510,0.0,0.0,255,50,0.2,0.02,0.2,0.0,0.0,0.0,dos,dos
1,45,5,0,264,1.0,0.06,255,12,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,2,1,0,262,0.0,0.06,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,129,1.0,0.06,255,5,0.02,0.05,0.0,0.0,1.0,0.0,dos,dos
1,62,1,0,277,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,185,0.73,0.13,0.0,0.0,0.0,0.26,outlier,dos
1,19,1,0,272,0.0,0.06,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,247,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,216,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,17,2,0,246,0.0,0.06,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,226,0.0,0.07,255,13,0.05,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,100,0.0,0.06,255,3,0.01,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,80,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,24,5,0,1,1.0,0.0,74,86,0.34,0.04,0.01,0.03,1.0,0.0,outlier,dos
1,55,9,0,1,0.0,0.0,255,22,0.09,0.8,0.0,0.0,0.0,0.79,outlier,dos
1,45,5,0,271,1.0,0.06,255,15,0.06,0.07,0.0,0.0,1.0,0.0,dos,dos
1,55,5,0,1,1.0,0.0,76,86,0.34,0.04,0.03,0.03,1.0,0.0,outlier,dos
1,45,1,0,273,0.0,0.05,255,8,0.03,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,102,0.0,0.06,4,4,1.0,0.0,0.25,0.0,0.0,1.0,dos,dos
1,45,1,0,126,0.0,0.07,255,10,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,9,5,0,174,1.0,0.09,255,3,0.01,0.08,0.0,0.0,1.0,0.0,dos,dos
1,49,5,0,140,1.0,0.1,255,1,0.0,0.09,0.0,0.0,1.0,0.0,dos,dos
1,61,5,0,284,1.0,0.06,255,18,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,237,0.0,0.07,255,2,0.01,0.08,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,125,0.0,0.06,255,15,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,18,9,162,1,0.0,0.0,255,16,0.06,0.94,0.0,0.0,0.0,0.94,r2l,dos
1,45,5,0,202,1.0,0.06,255,18,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,149,0.0,0.05,255,12,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,3,0.0,0.0,255,172,0.67,0.13,0.0,0.0,0.0,0.31,outlier,dos
1,57,2,0,262,0.0,0.06,255,9,0.04,0.05,0.0,0.0,0.0,1.0,dos,dos
1,31,1,0,231,0.0,0.07,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,60,1,0,272,0.0,0.07,255,16,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,228,0.0,0.07,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,19,9,22,1,0.0,0.0,255,6,0.02,0.8,0.02,0.0,0.0,0.79,normal,dos
1,45,1,0,272,0.08,0.06,255,13,0.05,0.06,0.0,0.0,0.09,0.91,dos,dos
1,22,4,72564,9,0.0,0.0,255,231,0.91,0.02,0.0,0.0,0.0,0.09,outlier,dos
0,14,9,1032,252,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,167,1.0,0.1,255,8,0.03,0.1,0.0,0.0,1.0,0.0,dos,dos
1,46,1,0,295,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,508,35,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
0,14,9,1032,511,0.0,0.0,255,16,0.06,0.02,0.07,0.0,0.0,0.0,dos,dos
1,45,5,0,129,1.0,0.07,255,5,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,138,1.0,0.07,255,11,0.04,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,2,0,106,0.0,0.07,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,1,0,288,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,240,0.0,0.07,255,20,0.08,0.07,0.0,0.0,0.0,1.0,dos,dos
1,5,1,0,106,0.0,0.08,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,24,5,0,1,1.0,0.0,34,86,0.35,0.09,0.03,0.03,1.0,0.0,outlier,dos
0,14,9,1032,363,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,3,1,0,231,0.0,0.07,255,8,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,16,0.06,0.83,0.0,0.0,0.0,0.81,outlier,dos
1,34,1,0,288,0.0,0.06,255,17,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,52,5,0,152,1.0,0.11,255,5,0.02,0.09,0.0,0.0,1.0,0.0,dos,dos
1,24,1,0,2,0.0,1.0,255,64,0.25,0.01,0.0,0.0,0.0,0.66,outlier,dos
1,36,1,0,196,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,62,1,0,196,0.01,0.06,255,10,0.04,0.07,0.0,0.0,0.02,0.98,dos,dos
1,7,1,0,254,0.0,0.06,255,7,0.03,0.07,0.0,0.0,0.0,1.0,dos,dos
1,30,2,0,127,0.0,0.06,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,128,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,55,2,0,144,0.0,0.06,255,16,0.06,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,229,0.0,0.07,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,228,0.0,0.07,255,15,0.06,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,185,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,191,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,288,0.0,0.06,255,4,0.02,0.07,0.0,0.0,0.0,0.99,dos,dos
1,32,1,0,238,0.0,0.08,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,295,0.0,0.05,255,20,0.08,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,115,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,229,0.0,0.06,255,3,0.01,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,123,0.02,0.06,255,17,0.07,0.05,0.0,0.0,0.01,0.99,dos,dos
1,25,5,0,286,1.0,0.06,255,11,0.04,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,147,0.0,0.05,255,15,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,168,1.0,0.09,255,8,0.03,0.09,0.0,0.0,1.0,0.0,dos,dos
1,22,1,0,205,0.0,0.07,255,1,0.0,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,2,0,3,0.0,0.67,255,144,0.56,0.02,0.0,0.0,0.0,0.45,outlier,dos
0,14,9,1008,248,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,55,9,0,1,0.0,0.0,255,7,0.03,0.85,0.0,0.0,0.0,0.84,outlier,dos
1,43,9,28,1,0.0,0.0,255,162,0.64,0.02,0.0,0.0,0.0,0.13,r2l,dos
1,38,5,0,120,1.0,0.06,255,12,0.05,0.06,0.0,0.0,1.0,0.0,dos,dos
1,33,5,0,139,1.0,0.09,255,3,0.01,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,160,1.0,0.09,255,10,0.04,0.09,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,257,0.0,0.07,255,18,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,8,5,0,261,1.0,0.06,255,4,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,168,0.66,0.13,0.0,0.0,0.0,0.33,outlier,dos
1,45,1,0,236,0.01,0.07,255,5,0.02,0.08,0.0,0.0,0.01,0.99,dos,dos
1,22,5,0,130,1.0,0.06,255,19,0.07,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,218,0.0,0.06,255,13,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,5,1,0,137,0.0,0.06,255,17,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,211,0.0,0.06,255,5,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,446,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,111,1.0,0.08,255,4,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,110,0.0,0.06,255,5,0.02,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,130,1.0,0.07,255,13,0.05,0.07,0.0,0.0,1.0,0.0,dos,dos
1,35,5,0,192,1.0,0.08,255,15,0.06,0.08,0.0,0.0,1.0,0.0,dos,dos
0,56,9,564,1,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,188,1.0,0.08,255,10,0.04,0.08,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,224,0.0,0.06,255,10,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,62,1,0,204,0.0,0.07,255,3,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,205,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,210,0.0,0.06,255,19,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,22,4,72564,9,0.0,0.0,255,232,0.91,0.02,0.0,0.0,0.0,0.1,outlier,dos
1,45,1,0,126,0.0,0.06,255,1,0.0,0.06,0.0,0.0,0.0,1.0,dos,dos
1,57,2,0,145,0.0,0.06,255,19,0.07,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,388,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,140,1.0,0.06,255,11,0.04,0.07,0.0,0.0,0.99,0.0,dos,dos
1,45,1,0,228,0.0,0.06,255,2,0.01,0.07,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,275,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,1,0,118,0.0,0.06,255,12,0.05,0.05,0.0,0.0,0.0,1.0,dos,dos
1,60,1,0,221,0.0,0.08,255,19,0.07,0.08,0.0,0.0,0.0,1.0,dos,dos
1,49,9,2599,2,0.0,0.0,255,129,0.51,0.15,0.0,0.0,0.0,0.48,outlier,dos
0,14,9,1032,121,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,127,1.0,0.06,255,16,0.06,0.06,0.0,0.0,1.0,0.0,dos,dos
1,55,5,0,231,1.0,0.06,255,18,0.07,0.07,0.0,0.0,1.0,0.0,dos,dos
1,16,2,0,138,0.0,0.06,255,7,0.03,0.05,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,219,0.03,0.07,255,3,0.01,0.07,0.0,0.0,0.16,0.84,dos,dos
1,45,1,0,121,0.0,0.07,255,16,0.06,0.06,0.0,0.0,0.15,0.85,dos,dos
1,45,1,0,209,0.0,0.06,255,6,0.02,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,275,0.0,0.07,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,55,9,0,1,0.0,0.0,255,172,0.67,0.31,0.0,0.0,0.5,0.3,outlier,dos
1,45,1,0,265,0.0,0.07,255,11,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,53,1,0,272,0.0,0.06,255,9,0.04,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,128,1.0,0.06,255,20,0.08,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,107,0.0,0.07,255,9,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,130,1.0,0.06,255,4,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,267,0.0,0.06,255,11,0.04,0.06,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1032,275,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,20,5,0,165,1.0,0.08,255,19,0.07,0.09,0.0,0.0,1.0,0.0,dos,dos
1,5,5,0,128,1.0,0.07,255,6,0.02,0.06,0.0,0.0,1.0,0.0,dos,dos
1,50,5,0,188,1.0,0.09,255,16,0.06,0.09,0.0,0.0,1.0,0.0,dos,dos
1,22,4,51100,3,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.07,dos,dos
1,22,4,33580,3,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.05,dos,dos
1,32,1,0,203,0.0,0.06,255,12,0.05,0.07,0.0,0.0,0.0,1.0,dos,dos
1,45,1,0,146,0.0,0.06,255,16,0.06,0.05,0.0,0.0,0.0,1.0,dos,dos
0,14,9,1008,220,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,dos,dos
1,45,5,0,43,1.0,0.19,255,6,0.02,0.15,0.0,0.0,1.0,0.0,dos,dos
1,45,1,0,222,0.0,0.07,255,19,0.07,0.07,0.0,0.0,0.0,1.0,dos,dos
1,35,1,0,122,0.0,0.07,255,18,0.07,0.06,0.0,0.0,0.0,1.0,dos,dos
1,45,5,0,144,1.0,0.06,255,15,0.06,0.06,0.0,0.0,1.0,0.0,dos,dos
1,45,5,0,235,1.0,0.06,255,6,0.02,0.07,0.0,0.0,1.0,0.0,dos,dos
