protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
1,54,5,0,99,1.0,0.07,255,1,0.0,0.04,0.0,0.0,0.67,0.0,dos,probe
1,45,5,0,115,0.82,0.07,255,4,0.02,0.06,0.0,0.0,0.54,0.46,dos,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.93,0.0,0.0,0.13,0.87,probe,probe
0,14,9,30,1,0.0,0.0,101,101,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,40,1,0,509,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
1,55,9,24,4,0.0,0.75,232,84,0.33,0.02,0.0,0.02,0.0,0.9,outlier,probe
1,40,1,0,455,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
2,40,9,1,52,0.0,0.13,255,2,0.01,0.46,0.92,0.0,0.0,0.08,normal,probe
1,40,1,0,486,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,40,1,0,436,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
0,13,9,18,1,0.0,0.0,1,56,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.51,0.48,0.0,0.0,0.9,probe,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.92,0.0,0.0,0.16,0.84,probe,probe
0,13,9,8,1,0.0,0.0,1,25,1.0,0.0,1.0,0.52,0.0,0.0,probe,probe
1,40,5,0,444,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,outlier,probe
1,40,1,0,1,0.0,0.0,78,3,0.04,0.04,0.01,0.0,0.0,0.04,outlier,probe
2,45,9,1,23,0.0,0.57,255,1,0.0,0.51,0.97,0.0,0.0,0.03,probe,probe
0,13,9,18,1,0.0,0.0,1,27,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,14,9,30,1,0.0,0.0,95,95,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,40,1,0,477,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.13,0.87,probe,probe
1,55,9,24,4,0.0,0.75,225,88,0.34,0.02,0.0,0.02,0.01,0.87,outlier,probe
1,45,10,0,1,1.0,0.0,76,1,0.01,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,1,0,442,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,40,1,0,511,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
0,13,9,20,1,0.0,0.0,2,58,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,49,1,0,1,0.0,0.0,255,3,0.01,0.95,0.0,0.0,0.14,0.86,normal,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.08,0.07,0.0,0.0,0.07,probe,probe
1,55,2,0,4,0.0,0.75,255,101,0.4,0.02,0.0,0.0,0.0,0.39,outlier,probe
2,45,9,1,57,0.0,0.4,255,7,0.03,0.65,0.49,0.0,0.0,0.51,normal,probe
2,45,9,1,9,0.0,0.56,255,1,0.0,0.24,1.0,0.0,0.0,0.0,normal,probe
2,45,9,1,129,0.0,0.32,255,54,0.21,0.59,1.0,0.0,0.0,0.0,normal,probe
1,45,1,0,378,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.93,outlier,probe
1,45,0,0,1,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,1.0,probe,probe
2,45,9,1,10,0.0,0.3,255,1,0.0,0.21,0.92,0.0,0.0,0.05,outlier,probe
1,24,2,0,3,0.0,1.0,25,59,0.24,0.2,0.04,0.03,0.0,0.84,outlier,probe
1,40,5,0,497,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
1,40,1,0,3,0.0,0.67,255,20,0.08,0.01,0.0,0.0,0.0,0.05,outlier,probe
1,52,1,0,4,0.0,1.0,51,51,0.18,0.1,0.02,0.04,0.0,0.88,outlier,probe
1,24,2,0,3,0.0,1.0,45,36,0.24,0.11,0.02,0.06,0.0,0.84,outlier,probe
0,13,9,20,1,0.0,0.0,2,194,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,43,2,0,3,0.0,1.0,111,60,0.24,0.05,0.01,0.03,0.0,0.89,outlier,probe
0,13,9,18,1,0.0,0.0,1,80,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,52,1,0,5,0.0,0.8,95,42,0.17,0.05,0.01,0.05,0.0,0.88,outlier,probe
1,19,9,283618,2,0.0,1.0,255,19,0.07,0.02,0.07,0.0,0.0,0.13,r2l,probe
1,40,1,0,487,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
0,14,9,1480,1,0.0,0.0,1,31,1.0,0.0,1.0,0.52,0.0,0.0,dos,probe
0,13,9,20,1,0.0,0.0,2,148,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,40,1,0,1,0.0,0.0,255,28,0.11,0.02,0.0,0.0,0.0,0.09,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.09,0.07,0.0,0.0,1.0,probe,probe
1,55,1,0,4,0.0,1.0,175,84,0.33,0.03,0.01,0.02,0.0,0.89,outlier,probe
1,45,1,0,473,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.0,0.96,probe,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,52,1,0,1,0.0,0.0,152,51,0.18,0.03,0.01,0.04,0.01,0.89,outlier,probe
0,14,9,30,1,0.0,0.0,1,4,1.0,0.0,1.0,0.5,0.0,0.0,normal,probe
1,22,4,0,1,0.0,0.0,255,1,0.0,0.35,0.31,0.0,0.0,0.9,probe,probe
2,45,9,1,127,0.0,0.69,255,1,0.0,0.53,0.87,0.0,0.0,0.13,probe,probe
1,40,1,0,472,0.08,1.0,255,1,0.0,0.99,0.0,0.0,0.14,0.84,probe,probe
1,40,1,0,1,0.0,0.0,116,15,0.13,0.06,0.01,0.0,0.0,0.08,outlier,probe
1,45,1,0,414,0.11,1.0,255,1,0.0,0.93,0.0,0.0,0.14,0.85,probe,probe
1,43,2,0,2,0.0,1.0,92,49,0.25,0.05,0.01,0.04,0.0,0.88,outlier,probe
1,55,2,0,1,0.0,0.0,255,58,0.23,0.02,0.0,0.0,0.0,0.62,outlier,probe
1,55,2,0,4,0.0,0.75,255,22,0.09,0.03,0.0,0.0,0.01,0.23,outlier,probe
1,55,9,0,5,0.0,0.6,255,46,0.18,0.04,0.0,0.0,0.0,0.09,outlier,probe
0,13,9,18,1,0.0,0.0,1,12,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.73,0.71,0.0,0.0,0.72,probe,probe
2,40,9,1,77,0.0,0.82,255,1,0.0,0.54,0.96,0.0,0.0,0.04,probe,probe
1,55,1,0,4,0.0,0.75,255,127,0.5,0.01,0.0,0.0,0.0,0.67,outlier,probe
1,40,1,0,466,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
2,45,9,1,12,0.0,0.5,255,1,0.0,0.3,1.0,0.0,0.0,0.0,outlier,probe
1,24,2,0,2,0.0,1.0,255,8,0.03,0.03,0.0,0.0,0.01,0.1,outlier,probe
1,18,9,158,2,0.0,1.0,255,13,0.05,0.03,0.0,0.0,0.33,0.12,r2l,probe
1,55,2,0,51,0.0,0.08,255,57,0.22,0.11,0.01,0.0,0.0,0.99,dos,probe
1,40,5,0,414,0.15,1.0,255,1,0.0,0.95,0.0,0.0,0.11,0.88,probe,probe
1,40,1,0,482,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
0,13,9,8,1,0.0,0.0,1,7,1.0,0.0,1.0,0.57,0.0,0.0,probe,probe
1,45,1,0,463,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.0,0.96,probe,probe
1,43,2,0,3,0.0,1.0,134,60,0.25,0.04,0.01,0.03,0.0,0.9,outlier,probe
1,40,5,0,480,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
0,14,9,1032,117,0.0,0.0,255,23,0.09,0.87,0.09,0.0,0.15,0.75,dos,probe
1,40,1,0,398,0.18,1.0,255,1,0.0,0.89,0.0,0.0,0.13,0.87,probe,probe
2,45,9,1,54,0.0,0.65,255,10,0.04,0.53,0.87,0.0,0.0,0.13,normal,probe
1,45,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,45,1,0,144,0.1,1.0,179,1,0.01,0.75,0.01,0.0,0.08,0.64,probe,probe
1,45,1,0,234,0.11,1.0,255,1,0.0,0.88,0.0,0.0,0.1,0.76,probe,probe
1,40,1,0,431,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
2,40,9,1,35,0.0,1.0,255,1,0.0,0.45,1.0,0.0,0.0,0.0,probe,probe
1,55,9,0,4,0.0,0.75,184,92,0.5,0.02,0.01,0.0,0.0,0.64,outlier,probe
1,45,1,0,394,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.95,probe,probe
2,45,9,1,14,0.0,0.21,255,4,0.02,0.15,1.0,0.0,0.0,0.0,normal,probe
1,24,1,0,2,0.0,1.0,27,60,0.26,0.19,0.04,0.03,0.0,0.85,outlier,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.9,0.0,0.0,0.15,0.84,probe,probe
1,43,2,0,3,0.0,1.0,158,58,0.23,0.03,0.01,0.03,0.01,0.87,outlier,probe
1,45,0,0,1,0.0,0.0,255,1,0.0,0.89,0.87,0.0,0.0,0.86,probe,probe
0,13,9,18,1,0.0,0.0,1,76,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.09,0.07,0.0,0.0,0.99,probe,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.98,0.0,0.0,0.12,0.88,probe,probe
1,55,1,0,1,0.0,0.0,154,85,0.33,0.03,0.01,0.02,0.0,0.89,outlier,probe
1,43,2,0,2,0.0,1.0,255,33,0.13,0.03,0.0,0.0,0.0,0.45,outlier,probe
2,45,9,1,72,0.0,0.57,255,17,0.07,0.51,0.87,0.0,0.0,0.13,probe,probe
1,40,1,0,480,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
0,13,9,18,1,0.0,0.0,1,43,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,490,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,45,5,0,102,0.92,0.08,255,1,0.0,0.07,0.0,0.0,0.59,0.41,dos,probe
0,13,9,20,1,0.0,0.0,3,34,1.0,0.0,1.0,0.29,0.0,0.0,outlier,probe
1,24,2,0,2,0.0,1.0,159,59,0.24,0.03,0.01,0.03,0.0,0.89,outlier,probe
1,43,2,0,3,0.0,1.0,255,36,0.14,0.03,0.0,0.0,0.0,0.51,outlier,probe
1,24,2,0,3,0.0,1.0,65,60,0.26,0.08,0.02,0.03,0.0,0.91,outlier,probe
1,40,1,0,511,0.15,1.0,255,1,0.0,0.93,0.0,0.0,0.13,0.87,probe,probe
1,24,2,0,1,0.0,0.0,255,30,0.12,0.03,0.0,0.0,0.0,0.4,outlier,probe
0,13,9,20,1,0.0,0.0,1,145,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,40,1,0,511,0.15,1.0,255,1,0.0,0.99,0.0,0.0,0.14,0.86,probe,probe
1,45,10,0,1,1.0,0.0,197,1,0.01,1.0,1.0,0.0,1.0,0.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.65,0.63,0.0,0.0,0.9,probe,probe
1,45,5,0,135,0.84,0.06,255,14,0.05,0.06,0.0,0.0,0.44,0.56,dos,probe
2,40,9,1,119,0.0,0.34,255,6,0.02,0.63,1.0,0.0,0.0,0.0,normal,probe
2,45,9,1,11,0.0,0.45,255,2,0.01,0.24,1.0,0.0,0.0,0.0,normal,probe
1,55,2,0,30,0.0,0.13,255,27,0.11,0.55,0.01,0.0,0.0,0.95,dos,probe
1,40,1,0,1,0.0,0.0,255,52,0.2,0.02,0.0,0.0,0.0,0.17,outlier,probe
1,40,1,0,507,0.12,1.0,255,1,0.0,1.0,0.0,0.0,0.13,0.87,probe,probe
0,13,9,40008,3,0.0,0.0,125,145,0.12,0.04,0.12,0.46,0.0,0.02,normal,probe
1,38,1,0,5,0.0,1.0,15,2,0.07,0.67,0.07,1.0,0.0,0.13,outlier,probe
1,52,1,0,1,0.0,0.0,188,33,0.18,0.03,0.01,0.0,0.03,0.9,outlier,probe
1,45,1,0,3,0.0,1.0,255,1,0.0,0.98,0.97,0.0,0.01,0.96,probe,probe
1,55,2,0,38,0.0,0.11,255,56,0.22,0.11,0.01,0.0,0.0,1.0,dos,probe
0,13,9,18,1,0.0,0.0,1,105,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,52,1,0,4,0.0,1.0,11,52,0.18,0.45,0.09,0.06,0.0,0.73,outlier,probe
1,40,5,0,486,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,52,1,0,4,0.0,1.0,39,52,0.18,0.13,0.03,0.04,0.0,0.87,outlier,probe
1,45,10,0,1,1.0,0.0,54,1,0.02,1.0,1.0,0.0,1.0,0.0,probe,probe
1,43,2,0,3,0.0,1.0,183,58,0.24,0.03,0.01,0.03,0.0,0.89,outlier,probe
1,40,1,0,436,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,43,2,0,1,0.0,0.0,255,36,0.14,0.03,0.0,0.0,0.0,0.49,outlier,probe
1,24,2,0,2,0.0,1.0,163,59,0.25,0.03,0.01,0.03,0.02,0.89,outlier,probe
1,45,10,0,1,1.0,0.0,87,1,0.01,1.0,1.0,0.0,1.0,0.0,probe,probe
2,40,9,1,69,0.0,1.0,255,1,0.0,0.6,0.95,0.0,0.0,0.04,probe,probe
1,40,4,0,2,0.0,1.0,255,1,0.0,0.05,0.04,0.0,0.0,0.04,probe,probe
1,55,2,0,1,0.0,0.0,107,85,0.34,0.05,0.01,0.02,0.02,0.86,outlier,probe
1,45,1,0,75,0.16,1.0,255,1,0.0,0.25,0.0,0.0,0.05,0.18,outlier,probe
1,43,2,0,1,0.0,0.0,76,58,0.28,0.07,0.01,0.03,0.0,0.89,outlier,probe
1,40,1,0,491,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,9,5,0,119,1.0,0.06,255,2,0.01,0.04,0.0,0.0,0.57,0.0,dos,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.94,0.93,0.0,0.0,0.93,probe,probe
0,13,9,18,1,0.0,0.0,1,5,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,459,0.14,1.0,255,1,0.0,0.96,0.0,0.0,0.14,0.86,probe,probe
1,40,1,0,1,0.0,0.0,255,11,0.04,0.02,0.0,0.0,0.0,0.05,outlier,probe
2,40,9,1,75,0.0,1.0,255,1,0.0,0.49,0.99,0.0,0.0,0.0,probe,probe
1,43,2,0,3,0.0,1.0,72,57,0.28,0.07,0.01,0.04,0.0,0.94,outlier,probe
1,45,5,0,135,0.81,0.06,255,14,0.05,0.05,0.0,0.0,0.7,0.3,dos,probe
1,45,1,0,262,0.06,1.0,255,1,0.0,0.96,0.0,0.0,0.07,0.88,outlier,probe
1,55,2,0,3,0.0,0.67,255,51,0.2,0.02,0.0,0.0,0.0,0.55,outlier,probe
0,13,9,18,1,0.0,0.0,1,21,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.58,0.56,0.0,0.0,0.56,normal,probe
2,40,9,1,15,0.0,1.0,255,1,0.0,0.44,1.0,0.0,0.0,0.0,probe,probe
1,40,1,0,497,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,45,1,0,183,0.09,1.0,255,1,0.0,0.67,0.0,0.0,0.07,0.58,outlier,probe
1,40,1,0,414,0.14,1.0,255,1,0.0,0.95,0.0,0.0,0.13,0.87,probe,probe
2,45,9,1,5,0.0,0.6,255,2,0.01,0.99,0.02,0.0,0.0,0.98,normal,probe
1,40,1,0,1,0.0,0.0,255,5,0.02,0.01,0.0,0.0,0.0,0.02,outlier,probe
1,40,1,0,1,0.0,0.0,255,6,0.02,0.02,0.0,0.0,0.0,0.02,outlier,probe
1,45,1,0,65,0.03,0.8,74,1,0.01,0.73,0.88,0.0,0.03,0.85,probe,probe
1,40,1,0,418,0.14,1.0,255,1,0.0,0.96,0.0,0.0,0.13,0.87,probe,probe
1,24,1,0,2,0.0,1.0,68,56,0.28,0.07,0.01,0.04,0.0,0.94,outlier,probe
0,14,9,1480,1,0.0,0.0,1,37,1.0,0.0,1.0,0.51,0.0,0.0,dos,probe
1,55,1,0,1,0.0,0.0,255,38,0.15,0.03,0.0,0.0,0.0,0.46,outlier,probe
1,55,1,0,1,0.0,0.0,255,51,0.2,0.03,0.0,0.0,0.01,0.53,outlier,probe
1,45,4,0,1,0.0,0.0,205,1,0.0,0.68,0.67,0.0,0.0,0.69,probe,probe
1,43,2,0,2,0.0,1.0,222,59,0.23,0.02,0.0,0.03,0.0,0.9,outlier,probe
0,13,9,20,1,0.0,0.0,1,175,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
2,40,9,1,125,0.0,1.0,255,1,0.0,0.55,0.99,0.0,0.0,0.0,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.83,0.81,0.0,0.0,0.81,probe,probe
1,40,1,0,458,0.13,1.0,255,1,0.0,0.91,0.0,0.0,0.11,0.89,probe,probe
1,40,1,0,494,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,49,9,2599,4,0.0,0.5,255,120,0.47,0.15,0.0,0.0,0.0,0.51,outlier,probe
1,40,1,0,1,0.0,0.0,255,35,0.14,0.02,0.0,0.0,0.0,0.12,outlier,probe
1,55,9,241,1,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,52,1,0,4,0.0,1.0,255,41,0.16,0.03,0.0,0.0,0.0,0.73,outlier,probe
1,52,1,0,5,0.0,1.0,225,28,0.12,0.03,0.01,0.07,0.0,0.57,outlier,probe
1,43,2,0,2,0.0,1.0,86,61,0.27,0.06,0.01,0.03,0.0,0.91,outlier,probe
1,45,1,0,476,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.89,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.86,0.84,0.0,0.0,0.83,probe,probe
1,30,9,26,328,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.95,outlier,probe
1,52,1,0,4,0.0,1.0,26,48,0.15,0.19,0.04,0.04,0.0,0.77,outlier,probe
1,45,1,0,274,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.9,probe,probe
0,13,9,8,1,0.0,0.0,1,125,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,45,5,0,135,0.79,0.07,255,13,0.05,0.06,0.0,0.0,0.56,0.44,dos,probe
1,40,1,0,491,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
1,55,1,0,1,0.0,0.0,96,89,0.33,0.05,0.01,0.02,0.0,0.89,outlier,probe
1,45,4,0,1,0.0,0.0,76,1,0.01,0.79,0.78,0.0,0.0,0.79,probe,probe
1,24,1,0,2,0.0,1.0,134,64,0.25,0.02,0.01,0.03,0.0,0.84,outlier,probe
1,49,9,0,2,0.0,1.0,27,16,0.59,0.11,0.04,0.0,0.0,0.0,normal,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.54,0.53,0.0,0.0,0.53,normal,probe
1,45,3,0,173,0.0,0.54,181,2,0.01,0.51,0.96,0.0,0.0,0.96,normal,probe
1,45,10,0,1,1.0,0.0,16,1,0.06,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,1,0,487,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.98,outlier,probe
1,45,1,0,510,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.96,probe,probe
2,45,9,1,84,0.0,0.46,255,17,0.07,0.59,0.91,0.0,0.0,0.09,normal,probe
1,43,2,0,3,0.0,1.0,102,51,0.25,0.05,0.01,0.04,0.0,0.89,outlier,probe
0,13,9,20,1,0.0,0.0,4,42,1.0,0.0,1.0,0.29,0.0,0.0,outlier,probe
1,40,5,0,431,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,52,1,0,4,0.0,1.0,11,51,0.18,0.45,0.09,0.06,0.0,0.73,outlier,probe
2,40,9,1,25,0.0,0.48,255,1,0.0,0.47,0.93,0.0,0.0,0.07,probe,probe
1,40,1,0,1,0.0,0.0,255,39,0.15,0.02,0.0,0.0,0.0,0.13,outlier,probe
1,45,5,0,115,0.82,0.06,255,15,0.06,0.05,0.0,0.0,0.64,0.36,dos,probe
1,40,1,0,510,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,45,1,0,1,0.0,0.0,255,1,0.0,0.98,0.98,0.0,0.0,0.98,probe,probe
0,13,9,20,1,0.0,0.0,4,134,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,45,1,0,509,0.01,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.95,probe,probe
1,55,2,0,1,0.0,0.0,255,31,0.12,0.02,0.0,0.0,0.0,0.18,outlier,probe
1,24,1,0,2,0.0,1.0,14,37,0.21,0.36,0.07,0.05,0.0,0.57,outlier,probe
1,40,1,0,508,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,52,1,0,1,0.0,0.0,7,51,0.14,0.71,0.14,0.06,0.0,0.57,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.99,0.99,0.0,0.02,0.97,probe,probe
1,45,1,0,510,0.05,1.0,255,1,0.0,1.0,0.01,0.0,0.05,0.95,outlier,probe
1,43,2,0,3,0.0,1.0,255,16,0.06,0.02,0.0,0.0,0.0,0.24,outlier,probe
0,13,9,18,1,0.0,0.0,1,25,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,1,0,314,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.9,probe,probe
1,45,1,0,63,0.0,0.06,255,8,0.03,0.74,0.0,0.0,0.0,0.96,dos,probe
2,45,9,1,149,0.0,0.28,255,74,0.29,0.51,1.0,0.0,0.0,0.0,normal,probe
1,45,4,0,1,0.0,0.0,110,1,0.01,0.62,0.61,0.0,0.0,0.62,probe,probe
1,40,1,0,481,0.03,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
0,14,9,1032,114,0.0,0.0,255,61,0.24,0.73,0.24,0.0,0.12,0.63,dos,probe
1,43,9,0,3,0.0,1.0,255,25,0.1,0.32,0.0,0.0,0.0,0.2,outlier,probe
0,13,9,18,1,0.0,0.0,1,129,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,5,0,398,0.18,1.0,255,1,0.0,0.9,0.0,0.0,0.15,0.85,probe,probe
1,41,9,44,5,0.0,0.8,255,14,0.05,0.02,0.0,0.0,0.0,0.16,outlier,probe
1,43,1,0,1,0.0,0.0,198,65,0.25,0.02,0.01,0.03,0.0,0.85,outlier,probe
1,55,1,0,1,0.0,0.0,8,84,0.38,0.62,0.12,0.04,0.0,0.62,outlier,probe
1,55,2,123,1,0.0,0.0,255,4,0.02,0.35,0.0,0.0,0.0,0.65,r2l,probe
1,49,9,2599,3,0.0,0.67,255,58,0.23,0.15,0.0,0.0,0.0,0.76,outlier,probe
1,52,1,0,5,0.0,0.8,143,24,0.17,0.03,0.01,0.0,0.01,0.94,outlier,probe
1,55,2,0,1,0.0,0.0,139,86,0.34,0.04,0.01,0.02,0.0,0.89,outlier,probe
1,40,1,0,1,0.0,0.0,255,17,0.07,0.01,0.0,0.0,0.0,0.04,outlier,probe
1,40,1,0,1,0.0,0.0,86,8,0.09,0.03,0.01,0.0,0.0,0.09,outlier,probe
1,40,5,0,398,0.18,1.0,255,1,0.0,0.91,0.0,0.0,0.17,0.83,probe,probe
1,29,4,0,153,0.0,0.54,160,2,0.01,0.52,0.96,0.0,0.0,0.96,normal,probe
1,55,5,0,132,1.0,0.0,205,141,0.69,0.08,0.0,0.0,0.64,0.02,dos,probe
0,13,9,20,1,0.0,0.0,1,197,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,49,9,0,2,0.0,1.0,255,99,0.39,0.04,0.0,0.0,0.01,0.0,normal,probe
1,43,2,0,3,0.0,1.0,251,7,0.03,0.03,0.0,0.0,0.0,0.09,outlier,probe
1,45,10,0,1,1.0,0.0,186,1,0.01,1.0,0.99,0.0,0.99,0.0,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.75,0.65,0.0,0.0,0.65,probe,probe
1,40,5,0,458,0.14,1.0,255,1,0.0,0.89,0.0,0.0,0.13,0.87,probe,probe
1,40,1,0,1,0.0,0.0,255,44,0.17,0.02,0.0,0.0,0.0,0.15,outlier,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.95,outlier,probe
0,14,9,1480,1,0.0,0.0,1,11,1.0,0.0,1.0,0.55,0.0,0.0,dos,probe
1,24,2,0,2,0.0,1.0,84,59,0.25,0.06,0.01,0.03,0.0,0.88,outlier,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.91,0.0,0.0,0.11,0.89,probe,probe
2,45,9,1,43,0.0,0.23,255,11,0.04,0.75,0.31,0.0,0.0,0.69,normal,probe
1,40,5,0,472,0.08,1.0,255,1,0.0,0.99,0.0,0.0,0.11,0.87,probe,probe
1,55,1,0,1,0.0,0.0,232,11,0.02,0.03,0.0,0.18,0.0,0.04,outlier,probe
2,45,9,1,44,0.0,0.8,255,1,0.0,0.55,0.86,0.0,0.0,0.14,probe,probe
1,40,1,0,3,0.0,0.67,255,11,0.04,0.02,0.01,0.0,0.0,0.04,outlier,probe
0,14,9,30,1,0.0,0.0,30,30,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,40,1,0,1,0.0,0.0,255,30,0.12,0.02,0.0,0.0,0.0,0.1,outlier,probe
0,13,9,20,486,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.89,outlier,probe
1,52,1,0,4,0.0,1.0,255,39,0.15,0.03,0.0,0.0,0.0,0.69,outlier,probe
1,40,5,0,398,0.17,1.0,255,1,0.0,0.92,0.0,0.0,0.16,0.84,probe,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.91,0.0,0.0,0.19,0.81,probe,probe
1,55,1,0,1,0.0,0.0,217,85,0.33,0.02,0.0,0.02,0.0,0.88,outlier,probe
1,52,1,0,4,0.0,1.0,126,49,0.17,0.04,0.01,0.04,0.0,0.93,outlier,probe
0,14,9,1480,2,0.0,0.0,2,18,1.0,0.0,1.0,0.5,0.0,0.0,normal,probe
1,40,5,0,482,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,outlier,probe
1,43,1,0,3,0.0,1.0,49,42,0.24,0.1,0.02,0.05,0.02,0.82,outlier,probe
1,40,1,0,509,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
