protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate
1,43,9,26,2,0.0,1.0,44,43,0.95,0.05,0.02,0.05,0.0,0.0
1,19,9,283618,2,0.0,0.0,8,10,1.0,0.0,1.0,0.2,0.0,0.0
1,22,9,233,2,0.0,0.0,57,255,1.0,0.0,0.02,0.1,0.0,0.0
1,22,4,62344,52,0.02,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.2
1,18,9,224,1,0.0,0.0,37,9,0.24,0.05,0.03,0.0,0.0,0.0
1,22,9,216,5,0.0,0.0,5,255,1.0,0.0,0.2,0.03,0.0,0.0
1,22,9,232,25,0.0,0.0,209,255,1.0,0.0,0.0,0.02,0.0,0.0
1,55,9,122,1,0.0,0.0,255,14,0.05,0.02,0.0,0.0,0.0,0.0
2,11,9,36,1,0.0,0.0,157,8,0.05,0.04,0.05,0.0,0.0,0.0
1,22,9,265,9,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,49,9,1006,2,0.0,1.0,211,125,0.44,0.03,0.0,0.02,0.0,0.0
1,22,9,303,18,0.0,0.0,180,255,1.0,0.0,0.01,0.05,0.01,0.0
2,45,9,105,1,0.0,0.0,255,247,0.97,0.01,0.0,0.0,0.0,0.0
1,22,9,286,5,0.0,0.0,101,255,1.0,0.0,0.01,0.02,0.0,0.0
2,45,9,45,5,0.0,0.4,255,254,1.0,0.01,0.01,0.0,0.0,0.0
1,55,9,122,2,0.0,0.0,255,218,0.85,0.02,0.0,0.0,0.0,0.02
1,49,9,1566,1,0.0,0.0,255,7,0.03,0.02,0.0,0.0,0.0,0.0
1,22,9,231,1,0.0,0.0,103,255,1.0,0.0,0.01,0.02,0.0,0.0
1,22,9,320,4,0.0,0.0,196,255,1.0,0.0,0.01,0.01,0.01,0.0
1,22,9,322,10,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,49,9,2599,3,0.0,0.0,255,247,0.97,0.04,0.0,0.0,0.0,0.03
1,22,9,54540,4,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.05
1,19,9,12,1,0.0,0.0,3,25,1.0,0.0,1.0,0.16,0.0,0.0
1,22,9,367,13,0.0,0.0,33,255,1.0,0.0,0.03,0.04,0.0,0.0
1,22,9,344,8,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,306,13,0.0,0.0,52,255,1.0,0.0,0.02,0.04,0.0,0.0
1,22,9,280,1,0.0,0.0,1,230,1.0,0.0,1.0,0.03,0.0,0.0
1,22,4,56504,11,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.02,0.38
1,22,9,325,4,0.0,0.0,24,245,1.0,0.0,0.04,0.03,0.0,0.0
1,49,9,2599,3,0.0,0.0,255,7,0.03,0.16,0.0,0.0,0.0,0.95
2,11,9,41,103,0.0,0.02,255,254,1.0,0.01,0.01,0.0,0.0,0.0
1,55,9,2923,1,0.0,0.0,1,2,1.0,0.0,1.0,1.0,0.0,0.0
1,18,9,159,1,0.0,0.0,255,1,0.0,0.02,0.0,0.0,0.98,0.0
1,22,9,233,12,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,316,3,0.0,0.0,3,253,1.0,0.0,0.33,0.06,0.0,0.0
1,19,9,687,1,0.0,0.0,176,42,0.24,0.03,0.24,0.0,0.0,0.01
1,22,9,205,7,0.0,0.0,31,251,1.0,0.0,0.03,0.06,0.0,0.0
1,49,9,10804,1,0.0,0.0,255,17,0.07,0.02,0.0,0.0,0.0,0.03
1,22,9,54540,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.04
1,55,5,0,150,1.0,0.0,255,243,0.95,0.03,0.0,0.0,0.95,0.0
1,22,4,55744,38,0.37,0.0,255,255,1.0,0.0,0.0,0.0,0.07,0.7
1,22,9,336,8,0.0,0.0,223,255,1.0,0.0,0.0,0.02,0.0,0.0
1,55,9,0,1,0.0,0.0,255,247,0.97,0.02,0.0,0.0,0.33,0.04
1,22,9,314,13,0.0,0.0,172,255,1.0,0.0,0.01,0.03,0.0,0.0
1,49,9,2599,3,0.0,0.0,255,19,0.07,0.16,0.0,0.0,0.0,0.91
2,40,9,115,40,0.0,0.0,255,40,0.16,0.04,0.2,0.0,0.0,0.07
1,19,9,2407,1,0.0,0.0,19,69,0.42,0.16,0.42,0.03,0.05,0.0
2,45,9,53,509,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0
1,55,8,0,1,1.0,0.0,255,146,0.57,0.02,0.0,0.0,0.53,0.01
1,19,9,687,1,0.0,0.0,149,20,0.13,0.03,0.13,0.0,0.0,0.01
1,22,9,301,1,0.0,0.0,1,255,1.0,0.0,1.0,0.05,0.0,0.0
1,22,9,321,8,0.0,0.0,8,232,1.0,0.0,0.12,0.03,0.0,0.0
1,22,9,236,16,0.0,0.0,56,255,1.0,0.0,0.02,0.02,0.0,0.0
1,22,9,224,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,18,9,154,1,0.0,0.0,255,64,0.25,0.03,0.0,0.0,0.09,0.02
1,22,9,202,15,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,19,9,283618,2,0.0,0.0,2,2,1.0,0.0,1.0,0.0,0.0,0.0
2,45,9,45,3,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0
1,22,9,54540,6,0.0,0.0,255,239,0.94,0.01,0.0,0.0,0.0,0.02
1,22,9,330,12,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,40,9,1,191,0.0,1.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0
1,22,9,199,17,0.0,0.0,37,255,1.0,0.0,0.03,0.05,0.0,0.0
1,43,9,32,1,0.0,0.0,255,198,0.78,0.02,0.0,0.0,0.0,0.07
1,22,9,225,6,0.0,0.0,184,251,1.0,0.0,0.01,0.05,0.0,0.0
1,55,9,0,1,0.0,0.0,255,192,0.75,0.02,0.0,0.0,0.36,0.01
1,49,9,2599,4,0.0,0.5,255,245,0.96,0.04,0.0,0.0,0.0,0.03
1,22,9,195,1,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0
1,19,9,30204,1,0.0,0.0,69,84,0.28,0.06,0.28,0.04,0.0,0.0
1,22,9,310,6,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,45,9,54,472,0.0,0.0,255,255,1.0,0.0,0.94,0.0,0.0,0.0
1,22,9,212,2,0.0,0.0,6,255,1.0,0.0,0.17,0.03,0.0,0.0
1,22,9,245,5,0.0,0.0,114,255,1.0,0.0,0.01,0.05,0.01,0.0
1,22,9,190,9,0.0,0.0,162,255,1.0,0.0,0.01,0.05,0.0,0.0
1,55,9,127,1,0.0,0.0,255,150,0.59,0.02,0.0,0.0,0.0,0.02
1,3,9,10,1,0.0,0.0,133,13,0.07,0.05,0.01,0.15,0.0,0.0
1,22,4,55744,12,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.02,0.55
1,18,9,164,1,0.0,0.0,255,14,0.05,0.02,0.0,0.0,0.65,0.02
1,55,9,123,1,0.0,0.0,255,19,0.07,0.02,0.0,0.0,0.0,0.0
1,18,9,156,1,0.0,0.0,255,95,0.37,0.03,0.0,0.0,0.0,0.0
1,22,9,211,4,0.0,0.0,46,255,1.0,0.0,0.02,0.03,0.0,0.0
1,22,9,306,24,0.0,0.0,200,255,1.0,0.0,0.0,0.02,0.0,0.0
1,22,9,285,11,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,22,9,300,15,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,315,15,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,55,9,125,2,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.01,0.02
2,45,9,47,161,0.0,0.0,255,255,1.0,0.0,0.62,0.0,0.0,0.0
1,19,9,12,2,0.0,1.0,255,33,0.13,0.04,0.13,0.0,0.0,0.0
1,22,9,303,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,49,9,921,1,0.0,0.0,163,122,0.75,0.02,0.01,0.0,0.0,0.0
1,22,9,198,18,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,40,9,240,1,0.0,0.0,42,1,0.02,0.12,0.02,0.0,0.0,0.0
1,22,9,318,26,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,228,5,0.0,0.0,80,255,1.0,0.0,0.01,0.02,0.0,0.0
1,43,9,28,1,0.0,0.0,219,200,0.91,0.01,0.0,0.0,0.0,0.05
1,22,9,306,3,0.0,0.0,98,248,1.0,0.0,0.01,0.05,0.0,0.0
1,55,8,0,1,1.0,0.0,255,122,0.48,0.03,0.0,0.0,0.17,0.11
1,22,9,284,16,0.0,0.0,46,255,1.0,0.0,0.02,0.02,0.0,0.0
1,22,5,0,45,0.87,0.0,255,255,1.0,0.0,0.0,0.0,0.2,0.7
1,3,9,10,2,0.0,1.0,255,2,0.01,0.03,0.0,0.0,0.0,0.0
1,49,9,2599,2,0.0,0.0,255,225,0.88,0.12,0.0,0.0,0.0,0.11
2,45,9,54,509,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0
1,55,9,122,1,0.0,0.0,255,176,0.69,0.02,0.0,0.0,0.0,0.02
2,45,9,55,510,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0
1,22,9,309,2,0.0,0.0,232,255,1.0,0.0,0.0,0.02,0.0,0.0
1,22,9,310,11,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.0
2,11,9,43,389,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,4,73024,30,0.17,0.0,255,255,1.0,0.0,0.0,0.0,0.03,0.68
2,45,9,44,5,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
2,11,9,45,217,0.0,0.0,255,229,0.9,0.01,0.0,0.0,0.0,0.0
1,22,9,198,7,0.0,0.0,7,255,1.0,0.0,0.14,0.03,0.0,0.0
2,45,9,53,511,0.0,0.0,255,255,1.0,0.0,0.89,0.0,0.0,0.0
1,43,9,32,1,0.0,0.0,255,189,0.74,0.02,0.0,0.0,0.0,0.09
1,49,9,993,1,0.0,0.0,161,118,0.73,0.04,0.01,0.0,0.0,0.0
1,22,9,54540,4,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.07
1,55,9,122,2,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.02
1,22,9,252,10,0.0,0.0,184,255,1.0,0.0,0.01,0.01,0.0,0.0
2,11,9,44,122,0.0,0.0,255,227,0.89,0.01,0.0,0.0,0.0,0.0
1,22,9,321,2,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,43,9,28,1,0.0,0.0,255,236,0.93,0.01,0.0,0.0,0.0,0.04
1,43,9,32,1,0.0,0.0,255,244,0.96,0.02,0.0,0.0,0.0,0.02
1,43,9,32,1,0.0,0.0,27,28,1.0,0.0,0.04,0.07,0.0,0.0
1,22,5,0,79,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.38,0.62
2,45,9,1,113,0.0,0.87,255,5,0.02,0.97,1.0,0.0,0.0,0.0
2,11,9,44,278,0.0,0.0,205,182,0.89,0.01,0.53,0.0,0.0,0.0
2,11,9,42,86,0.0,0.0,255,252,0.99,0.01,0.01,0.0,0.0,0.0
1,22,9,286,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,43,9,32,1,0.0,0.0,255,236,0.93,0.01,0.0,0.0,0.0,0.04
1,55,9,129,1,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.02,0.02
1,22,9,174,2,0.0,0.0,13,255,1.0,0.0,0.08,0.03,0.0,0.0
1,22,9,334,14,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,282,1,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,19,9,12,1,0.0,0.0,206,47,0.23,0.04,0.23,0.0,0.0,0.0
1,18,9,164,1,0.0,0.0,255,96,0.38,0.03,0.0,0.0,0.02,0.01
1,49,9,645,1,0.0,0.0,19,154,0.53,0.11,0.05,0.01,0.0,0.0
1,22,9,293,5,0.0,0.0,6,160,1.0,0.0,0.17,0.03,0.0,0.0
1,22,9,320,15,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,288,15,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,43,9,32,1,0.0,0.0,115,100,0.86,0.03,0.01,0.02,0.0,0.09
1,22,9,252,1,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0
2,45,9,105,4,0.0,0.0,80,79,0.99,0.03,0.03,0.0,0.0,0.0
1,22,9,191,1,0.0,0.0,255,118,0.46,0.26,0.0,0.0,0.01,0.49
1,43,9,31,1,0.0,0.0,186,167,0.9,0.02,0.01,0.0,0.0,0.05
1,55,9,1734,1,0.0,0.0,251,24,0.1,0.02,0.0,0.0,0.0,0.0
1,43,9,30,2,0.0,1.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0
1,22,9,243,10,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,209,14,0.0,0.0,14,255,1.0,0.0,0.07,0.05,0.0,0.0
1,49,9,785,1,0.0,0.0,157,97,0.46,0.11,0.01,0.02,0.01,0.0
1,22,9,320,18,0.0,0.0,72,255,1.0,0.0,0.01,0.06,0.0,0.0
2,45,9,43,4,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,22,7,183,1,1.0,0.0,255,240,0.94,0.01,0.0,0.0,0.01,0.0
1,18,9,164,1,0.0,0.0,255,46,0.18,0.03,0.0,0.0,0.2,0.02
1,22,9,229,13,0.0,0.0,13,247,1.0,0.0,0.08,0.02,0.0,0.0
2,45,9,42,5,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,17,9,7,1,0.0,0.0,187,10,0.05,0.02,0.01,0.2,0.0,0.0
1,22,9,339,8,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,291,21,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,55,9,121,1,0.0,0.0,255,77,0.3,0.02,0.0,0.0,0.0,0.01
1,22,9,342,17,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,18,9,156,1,0.0,0.0,255,33,0.13,0.02,0.0,0.0,0.0,0.41
2,11,9,45,4,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0
1,22,5,0,63,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.82,0.15
1,55,8,0,1,1.0,0.0,255,120,0.47,0.48,0.0,0.0,0.36,0.47
2,11,9,45,143,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,40,9,1,420,0.0,1.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0
1,49,9,844,1,0.0,0.0,65,190,0.75,0.05,0.02,0.01,0.0,0.0
1,49,9,0,1,0.0,0.0,50,194,0.58,0.1,0.02,0.02,0.0,0.0
1,1,9,56124,1,0.0,0.0,255,1,0.0,0.01,0.0,0.0,0.0,0.0
2,11,9,36,1,0.0,0.0,40,105,1.0,0.0,1.0,0.02,0.0,0.0
1,22,9,332,12,0.0,0.0,17,255,1.0,0.0,0.06,0.02,0.0,0.0
1,22,9,318,23,0.0,0.0,145,255,1.0,0.0,0.01,0.03,0.0,0.0
2,45,9,53,509,0.0,0.0,255,255,1.0,0.0,0.92,0.0,0.0,0.0
2,11,9,44,106,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,55,9,170,1,0.0,0.0,255,1,0.0,0.01,0.0,0.0,0.0,0.01
1,22,9,200,29,0.0,0.0,29,255,1.0,0.0,0.03,0.02,0.0,0.0
1,22,9,225,1,0.0,0.0,1,255,1.0,0.0,1.0,0.02,0.0,0.0
2,45,9,1,111,0.0,0.81,255,1,0.0,0.92,1.0,0.0,0.0,0.0
1,22,9,296,17,0.0,0.0,104,255,1.0,0.0,0.01,0.01,0.0,0.0
1,22,9,330,2,0.0,0.0,152,255,1.0,0.0,0.01,0.02,0.0,0.0
2,45,9,1,105,0.0,1.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0
1,22,9,232,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,11,9,44,1,0.0,0.0,255,252,0.99,0.01,0.01,0.0,0.0,0.0
2,45,9,54,374,0.0,0.0,255,255,1.0,0.0,0.93,0.0,0.0,0.0
1,19,9,868,1,0.0,0.0,255,113,0.44,0.02,0.44,0.0,0.0,0.0
1,22,9,227,13,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,40,9,146,1,0.0,0.0,31,6,0.19,0.35,0.94,0.0,0.0,0.0
2,45,9,46,6,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0
1,22,9,313,17,0.0,0.0,142,255,1.0,0.0,0.01,0.01,0.0,0.0
1,55,9,0,1,0.0,0.0,255,209,0.82,0.02,0.0,0.0,0.29,0.01
2,45,9,105,1,0.0,0.0,185,183,0.99,0.01,0.01,0.0,0.0,0.0
1,22,9,322,5,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,328,23,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,4,72564,10,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.02,0.37
1,43,9,32,1,0.0,0.0,17,18,1.0,0.0,0.06,0.11,0.0,0.0
1,19,9,12,2,0.0,0.0,6,30,1.0,0.0,1.0,0.17,0.0,0.0
2,45,9,54,511,0.0,0.0,255,255,1.0,0.0,0.89,0.0,0.0,0.0
1,22,9,304,6,0.0,0.0,255,229,0.9,0.01,0.0,0.0,0.0,0.03
1,22,9,227,24,0.0,0.0,72,255,1.0,0.0,0.01,0.01,0.0,0.0
1,22,9,349,3,0.0,0.0,202,255,1.0,0.0,0.0,0.01,0.0,0.0
1,55,8,0,1,1.0,0.0,255,125,0.49,0.46,0.0,0.0,0.38,0.45
1,22,9,272,7,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,215,32,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.0
1,22,9,213,22,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,55,9,0,1,0.0,0.0,255,170,0.67,0.03,0.0,0.0,0.33,0.11
1,22,9,208,6,0.0,0.0,27,244,1.0,0.0,0.04,0.05,0.0,0.0
2,11,9,45,232,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,244,4,0.0,0.0,45,255,1.0,0.0,0.02,0.02,0.0,0.0
1,43,9,32,2,0.0,1.0,135,118,0.87,0.02,0.01,0.02,0.0,0.07
1,55,9,24,4,0.0,0.75,42,86,0.33,0.12,0.02,0.02,0.0,0.88
1,22,9,302,1,0.0,0.0,65,255,1.0,0.0,0.02,0.07,0.0,0.0
1,22,9,215,21,0.0,0.0,162,255,1.0,0.0,0.01,0.05,0.0,0.0
1,22,9,54540,2,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.05
1,22,9,317,16,0.0,0.0,62,255,1.0,0.0,0.02,0.02,0.0,0.0
1,55,9,0,1,0.0,0.0,255,180,0.71,0.02,0.0,0.0,0.42,0.01
1,19,9,615,2,0.0,0.0,36,7,0.19,0.14,0.19,0.0,0.0,0.0
1,22,9,324,4,0.0,0.0,39,255,1.0,0.0,0.03,0.01,0.0,0.0
1,49,9,2599,2,0.0,0.0,255,77,0.3,0.14,0.0,0.0,0.0,0.68
1,22,9,253,10,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.0
1,19,9,22,1,0.0,0.0,201,44,0.22,0.02,0.22,0.0,0.0,0.0
1,55,9,119,2,0.0,0.0,255,45,0.18,0.02,0.0,0.0,0.0,0.01
1,22,9,278,1,0.0,0.0,4,255,1.0,0.0,0.25,0.06,0.0,0.0
1,22,9,54540,4,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.05
2,11,9,43,131,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,327,1,0.0,0.0,26,255,1.0,0.0,0.04,0.09,0.04,0.0
1,22,9,294,1,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,18,9,26,1,0.0,0.0,174,82,0.47,0.03,0.01,0.0,0.0,0.0
1,19,9,868,1,0.0,0.0,153,31,0.18,0.03,0.18,0.06,0.0,0.0
1,22,9,288,2,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,305,3,0.0,0.0,23,255,1.0,0.0,0.04,0.01,0.0,0.0
1,22,9,217,8,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,22,9,39276,7,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,24,2,0,1,0.0,0.0,48,60,0.25,0.1,0.02,0.03,0.0,0.88
1,43,9,30,2,0.0,1.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0
1,49,9,2599,3,0.0,0.0,255,104,0.41,0.14,0.0,0.0,0.0,0.58
1,22,9,286,5,0.0,0.0,5,255,1.0,0.0,0.2,0.03,0.0,0.0
1,55,9,123,1,0.0,0.0,255,235,0.92,0.02,0.0,0.0,0.0,0.02
2,11,9,44,2,0.0,0.0,255,240,0.94,0.01,0.0,0.0,0.0,0.04
1,22,9,236,1,0.0,0.0,2,255,1.0,0.0,0.5,0.07,0.0,0.0
1,49,9,2599,2,0.0,0.0,255,9,0.04,0.16,0.0,0.0,0.0,0.95
1,22,4,62344,23,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.5
1,22,9,245,4,0.0,0.0,36,255,1.0,0.0,0.03,0.03,0.0,0.0
1,43,9,28,1,0.0,0.0,255,242,0.95,0.02,0.0,0.0,0.0,0.01
1,43,9,30,1,0.0,0.0,255,218,0.85,0.04,0.0,0.0,0.0,0.0
1,22,9,231,5,0.0,0.0,217,255,1.0,0.0,0.0,0.01,0.0,0.0
1,49,9,2346,1,0.0,0.0,255,15,0.06,0.02,0.0,0.0,0.92,0.01
1,43,9,32,1,0.0,0.0,222,203,0.91,0.01,0.0,0.0,0.0,0.05
1,22,9,298,4,0.0,0.0,17,51,1.0,0.0,0.06,0.06,0.0,0.0
1,43,9,32,1,0.0,0.0,156,138,0.88,0.02,0.01,0.01,0.0,0.06
1,18,9,158,1,0.0,0.0,255,106,0.42,0.03,0.0,0.0,0.02,0.01
1,19,9,283618,2,0.0,0.0,6,14,1.0,0.0,1.0,0.14,0.0,0.0
1,22,9,54540,4,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.03
1,22,9,313,15,0.0,0.0,67,255,1.0,0.0,0.01,0.04,0.0,0.0
1,22,9,220,11,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,298,14,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,356,1,0.0,0.0,35,255,1.0,0.0,0.06,0.02,0.0,0.0
1,22,9,287,5,0.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.0
1,55,9,0,1,0.0,0.0,255,225,0.88,0.02,0.0,0.0,0.27,0.01
1,22,9,330,3,0.0,0.0,49,255,1.0,0.0,0.02,0.05,0.0,0.0
1,22,9,232,1,0.0,0.0,83,255,1.0,0.0,0.01,0.02,0.0,0.0
1,43,9,28,1,0.0,0.0,255,217,0.85,0.04,0.0,0.0,0.0,0.0
1,22,9,209,3,0.0,0.0,55,255,1.0,0.0,0.02,0.05,0.02,0.0
1,22,9,54540,3,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.01
1,49,9,1315,1,0.0,0.0,189,134,0.61,0.02,0.01,0.01,0.0,0.0
1,55,9,125,1,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.02
1,19,9,0,1,0.0,0.0,242,20,0.05,0.03,0.05,0.1,0.01,0.0
2,45,9,44,4,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0
1,22,9,303,4,0.0,0.0,255,229,0.9,0.02,0.0,0.0,0.0,0.06
1,55,8,0,1,1.0,0.0,255,130,0.51,0.02,0.0,0.0,0.53,0.01
1,22,9,336,2,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0
1,22,4,72564,12,0.0,0.0,255,233,0.91,0.02,0.0,0.0,0.0,0.13
1,22,9,284,30,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,19,9,283618,2,0.0,0.0,4,10,1.0,0.0,1.0,0.2,0.0,0.0
1,22,9,266,38,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
1,22,9,235,20,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0
2,11,9,46,157,0.0,0.0,251,179,0.71,0.01,0.0,0.0,0.0,0.0
1,22,9,336,8,0.0,0.0,50,255,1.0,0.0,0.02,0.02,0.0,0.0
2,45,9,105,1,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0
1,22,9,217,2,0.0,0.0,90,255,1.0,0.0,0.01,0.03,0.0,0.0
2,45,9,47,2,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0
1,22,9,327,49,0.0,0.0,66,255,1.0,0.0,0.02,0.01,0.0,0.0
1,55,9,353,1,0.0,0.0,255,141,0.55,0.03,0.0,0.0,0.48,0.02
2,45,9,55,511,0.0,0.0,255,255,1.0,0.0,0.95,0.0,0.0,0.0
1,19,9,276,7,0.0,0.0,255,109,0.43,0.02,0.43,0.0,0.0,0.0
1,22,9,232,15,0.0,0.0,97,255,1.0,0.0,0.01,0.04,0.0,0.0
1,22,9,343,2,0.0,0.0,96,255,1.0,0.0,0.01,0.04,0.0,0.0
1,55,9,0,1,0.0,0.0,255,64,0.25,0.04,0.0,0.0,0.0,0.11
1,43,9,32,1,0.0,0.0,210,191,0.91,0.01,0.0,0.0,0.0,0.05
1,22,9,237,11,0.0,0.0,80,255,1.0,0.0,0.01,0.02,0.0,0.0
1,19,9,201,1,0.0,0.0,209,96,0.37,0.02,0.37,0.02,0.0,0.01
1,55,8,0,1,1.0,0.0,255,151,0.59,0.03,0.0,0.0,0.3,0.11
1,3,9,14,1,0.0,0.0,32,4,0.03,0.12,0.03,0.5,0.0,0.0
1,19,9,129862,15,0.0,0.0,255,57,0.22,0.03,0.22,0.0,0.0,0.0
1,18,9,160,1,0.0,0.0,255,112,0.44,0.03,0.0,0.0,0.0,0.0
1,18,9,25,1,0.0,0.0,46,21,0.46,0.09,0.02,0.0,0.0,0.0
1,49,9,2799,2,0.0,1.0,205,97,0.47,0.03,0.0,0.0,0.0,0.0
2,11,9,43,128,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0
1,22,9,316,1,0.0,0.0,226,255,1.0,0.0,0.0,0.01,0.0,0.0
1,22,4,72564,11,0.0,0.0,255,243,0.95,0.01,0.0,0.0,0.02,0.29
1,43,9,26,1,0.0,0.0,98,83,0.84,0.03,0.01,0.02,0.0,0.1
1,17,9,6,1,0.0,0.0,55,1,0.02,0.22,0.02,0.0,0.0,0.09
1,17,9,6,1,0.0,0.0,242,10,0.04,0.03,0.0,0.0,0.0,0.0
